bu_sk,item_sk,local_date,outlier_flags,available_stock,reserved_stock,allocated_stock,blocked_stock,demand_stock,acceptable_stock,avoidable_stock,avoidable_reason_ifk,acceptable_stock_goal,avoidable_stock_goal,warehouse_unprotected,warehouse_protected,warehouse_total,warehouse_unprotected_demand_stock,warehouse_protected_demand_stock,shelf_stock,osa_want_stock_flag,available_stock_at_opening,blocked_stock_at_opening,stock_on_hand_at_opening,osa_want_stock_quantity,osa_have_stock_flag,osa_need_stock_flag,osa_missed_sales_quantity,,
4,12,45352,"{""flag_stock"": false}",118,15,5,6,31,72,46,1,74.7,41.8,252,86,338,21.2,6.9,18,1,118,5,143,26,0,1,1,,
4,12,45353,"{""flag_stock"": false}",124,15,9,6,44,91.1,32.9,4,92.3,32.2,245,84,329,20.4,9.6,23,1,118,4,146,51,0,1,1,,
4,12,45354,"{""flag_stock"": false}",133,14,13,3,34,98.7,34.3,1,103.7,34.2,236,86,322,21.8,5.8,19,1,124,2,153,40,0,1,1,,
4,12,45355,"{""flag_stock"": false}",136,7,14,4,29,84.8,51.2,4,90.2,49.5,233,81,314,14,6.7,20,1,133,3,157,30,0,1,1,,
4,12,45356,"{""flag_stock"": false}",134,14,11,3,28,77.4,56.6,2,81.4,52.5,215,76,291,16.1,2.8,19,1,136,1,162,38,1,0,0,,
4,12,45357,"{""flag_stock"": false}",139,18,10,5,29,80.1,58.9,1,85.7,58.6,218,79,297,17,5.8,24,1,134,6,168,31,1,0,0,,
4,12,45358,"{""flag_stock"": false}",151,18,6,4,25,88.7,62.3,5,89,60.6,217,79,296,18.1,3.6,24,1,139,6,169,28,0,1,1,,
4,12,45359,"{""flag_stock"": false}",150,15,5,8,24,87.9,62.1,4,89.8,59.4,205,80,285,13.2,5.1,17,1,151,7,178,27,0,1,1,,
4,12,45360,"{""flag_stock"": false}",157,13,8,2,43,108.1,48.9,5,114.8,46.4,211,78,289,19.1,7.1,21,1,150,1,172,42,0,1,1,,
4,12,45361,"{""flag_stock"": false}",160,2,10,7,41,90,70,4,97.6,68.4,224,80,304,25.3,7.5,25,1,157,6,175,49,1,0,0,,
4,12,45362,"{""flag_stock"": false}",161,14,11,6,25,95.7,65.3,4,97.1,63.7,217,78,295,13.6,1,26,1,160,6,191,30,0,1,1,,
4,12,45363,"{""flag_stock"": false}",168,16,7,1,23,112.8,55.2,1,118,52,223,80,303,13.3,5.5,28,1,161,2,186,29,0,1,1,,
4,12,45364,"{""flag_stock"": false}",167,14,10,5,26,92.6,74.4,3,95.6,71.4,219,78,297,16.1,5.4,17,1,168,6,198,21,1,0,0,,
4,12,45365,"{""flag_stock"": false}",168,17,11,1,40,110.8,57.2,1,115.1,55.2,227,80,307,23.3,5.4,17,1,167,3,198,39,0,1,1,,
4,12,45366,"{""flag_stock"": false}",166,14,11,2,31,111.5,54.5,2,120.3,52.7,239,89,328,23.7,2.9,23,1,168,2,195,27,1,0,0,,
4,12,45367,"{""flag_stock"": false}",155,24,11,3,39,86,69,4,90,62.9,235,88,323,20.2,6.1,20,1,166,3,204,41,1,0,0,,
4,12,45368,"{""flag_stock"": false}",183,17,12,3,44,132.8,50.2,1,135.9,45.3,235,91,326,25.2,6.2,30,1,155,2,186,47,0,1,1,,
4,12,45369,"{""flag_stock"": false}",188,13,5,7,29,118.4,69.6,3,122.7,64,234,78,312,21.3,5.3,12,1,183,7,208,29,0,1,1,,
4,12,45370,"{""flag_stock"": false}",200,12,7,3,30,146.9,53.1,3,153.7,52,232,77,309,13.6,0.7,30,1,188,4,211,25,0,1,1,,
4,12,45371,"{""flag_stock"": false}",204,17,10,5,36,121.1,82.9,5,121.3,75.2,244,81,325,17.4,4.4,20,1,200,7,234,46,1,0,0,,
4,12,45372,"{""flag_stock"": false}",210,20,9,7,28,154.2,55.8,5,155.8,54.1,248,75,323,10.4,0.6,21,1,204,7,240,22,0,1,1,,
4,12,45373,"{""flag_stock"": false}",226,20,6,5,25,139.1,86.9,4,141.9,85.8,231,77,308,17,4.4,16,1,210,4,240,18,0,1,1,,
4,12,45374,"{""flag_stock"": false}",225,12,10,3,49,168.4,56.6,5,173.6,56,236,76,312,26.9,8.2,18,1,226,4,252,58,0,1,1,,
4,12,45375,"{""flag_stock"": false}",226,20,11,6,48,128.1,97.9,2,137.7,93.9,235,73,308,26.6,9.2,24,1,225,6,262,53,0,1,1,,
4,12,45376,"{""flag_stock"": false}",231,21,7,4,31,133.4,97.6,1,139.1,88.4,236,75,311,19.9,5.3,14,1,226,3,257,25,1,0,0,,
4,12,45377,"{""flag_stock"": false}",234,12,7,0,24,131.4,102.6,1,143.7,97.9,237,70,307,19.3,7.2,22,1,231,1,251,36,0,1,1,,
4,12,45378,"{""flag_stock"": false}",226,11,7,5,26,136.3,89.7,3,144,82.7,242,67,309,12.1,5.1,18,1,234,6,258,28,0,1,1,,
4,12,45379,"{""flag_stock"": false}",223,9,11,4,28,125.6,97.4,5,132.2,90.9,257,63,320,14.9,2.3,15,1,226,5,251,30,0,1,1,,
4,12,45380,"{""flag_stock"": false}",226,18,7,4,23,156.5,69.5,4,166.5,66.9,260,58,318,19.4,3.8,13,1,223,4,252,22,0,1,1,,
4,12,45381,"{""flag_stock"": false}",234,19,6,1,45,146.8,87.2,3,154.4,79.9,258,57,315,21.9,7.3,14,1,226,1,252,40,1,0,0,,
4,12,45382,"{""flag_stock"": false}",240,12,10,2,39,135.1,104.9,1,140.6,100.4,256,62,318,22.5,7.7,16,1,234,2,258,33,0,1,1,,
4,12,45383,"{""flag_stock"": false}",24,6,4,4,26,15.8,8.2,4,17,7.5,254,74,328,9.7,3.9,25,1,240,4,254,28,0,1,1,,
4,12,45384,"{""flag_stock"": false}",24,14,7,2,25,15.3,8.7,5,16.7,8.1,249,70,319,12.1,7.4,18,1,24,0,45,25,1,0,0,,
4,12,45385,"{""flag_stock"": false}",26,22,5,4,27,16.8,9.2,2,17.2,8.5,249,68,317,13,2.6,16,1,24,5,56,16,0,1,1,,
4,12,45386,"{""flag_stock"": false}",29,22,7,3,31,19.7,9.3,4,21.3,9.1,258,65,323,22.7,5,14,1,26,3,58,34,0,1,1,,
4,12,45387,"{""flag_stock"": false}",29,12,11,1,30,16.8,12.2,2,18.3,11.1,250,61,311,13.2,5.1,15,1,29,1,53,32,0,1,1,,
4,12,45388,"{""flag_stock"": false}",41,4,4,5,47,28.2,12.8,4,29.2,12.5,256,63,319,26,10.6,5,1,29,3,40,44,1,0,0,,
4,12,45389,"{""flag_stock"": false}",50,16,7,3,36,34,16,3,34.4,14.6,260,62,322,23.5,4.5,19,1,41,5,69,25,0,1,1,,
4,12,45390,"{""flag_stock"": false}",53,20,12,3,20,37,16,5,38.4,15,253,61,314,19.5,2.3,19,1,50,2,84,16,0,1,1,,
4,12,45391,"{""flag_stock"": true}",5,15,10,3,25,3.5,1.5,1,3.6,1.4,263,62,325,17.1,4.8,18,1,53,4,82,27,1,0,0,,
4,12,45392,"{""flag_stock"": false}",19,23,14,6,25,11.1,7.9,3,11.1,7.4,274,61,335,15.4,5,19,1,5,6,48,27,0,1,1,,
4,12,45393,"{""flag_stock"": false}",26,16,5,6,34,15,11,5,16.2,10.3,280,59,339,14.5,4.2,23,1,19,5,45,32,0,1,1,,
4,12,45394,"{""flag_stock"": false}",29,16,8,5,33,19.4,9.6,2,20.8,9,271,65,336,17.8,6.2,20,1,26,5,55,28,0,1,1,,
4,12,45395,"{""flag_stock"": false}",37,18,11,8,36,25.8,11.2,1,27.1,10.8,269,59,328,21.7,2.8,23,1,29,9,67,42,1,0,0,,
4,12,45396,"{""flag_stock"": false}",48,12,13,4,46,31.2,16.8,4,31.5,15.2,272,55,327,26.8,9.1,18,1,37,5,67,46,0,1,1,,
4,12,45397,"{""flag_stock"": false}",52,17,9,3,34,38.8,13.2,4,42.2,12.7,262,61,323,19.4,5.9,23,1,48,4,78,37,0,1,1,,
4,12,45398,"{""flag_stock"": false}",55,17,11,4,33,40.4,14.6,2,42.8,14.4,249,72,321,20.6,6.2,28,1,52,5,85,28,0,1,1,,
4,12,45399,"{""flag_stock"": false}",58,19,6,3,35,43.2,14.8,4,43.8,14.6,258,66,324,13.5,4.6,24,1,55,5,85,33,0,1,1,,
4,12,45400,"{""flag_stock"": false}",63,15,14,4,25,45.9,17.1,5,48.2,15.5,261,66,327,18.8,4.8,20,1,58,4,91,26,1,0,0,,
4,12,45401,"{""flag_stock"": false}",70,12,14,3,27,38.9,31.1,1,39.8,28.5,268,74,342,16.4,5,26,1,63,2,91,20,0,1,1,,
4,12,45402,"{""flag_stock"": false}",82,17,6,3,49,57.4,24.6,1,61,24,276,80,356,25.9,2.5,23,1,70,5,98,48,1,0,0,,
4,12,45403,"{""flag_stock"": false}",92,11,14,2,47,58.1,33.9,3,63,31.5,281,72,353,35.4,11.8,35,1,82,2,109,44,0,1,1,,
4,12,45404,"{""flag_stock"": true}",10,15,6,8,35,6.2,3.8,5,6.4,3.8,289,74,363,9.1,5.8,23,1,92,7,120,34,1,0,0,,
4,12,45405,"{""flag_stock"": false}",17,13,6,5,28,9.4,7.6,2,10.2,7,287,72,359,13.4,-0.2,18,1,10,5,34,40,0,1,1,,
4,12,45406,"{""flag_stock"": false}",22,13,10,6,29,16.4,5.6,3,16.5,5.3,280,70,350,13.2,2.4,23,1,17,5,45,28,0,1,1,,
4,12,45407,"{""flag_stock"": false}",26,15,11,5,38,19,7,4,20.4,6.7,272,66,338,19.9,5.6,24,1,22,5,53,35,1,0,0,,
4,12,45408,"{""flag_stock"": false}",28,15,5,2,31,18.7,9.3,5,19,8.4,263,64,327,18.2,4.6,20,1,26,0,46,23,1,0,0,,
4,12,45409,"{""flag_stock"": false}",32,17,9,3,49,22,10,1,23,9.4,267,70,337,22.9,8.6,27,1,28,2,56,43,0,1,1,,
4,12,45410,"{""flag_stock"": false}",35,16,12,4,47,24,11,4,25.9,10.9,258,69,327,25.4,9.6,31,1,32,4,64,44,1,0,0,,
4,12,45411,"{""flag_stock"": false}",42,14,12,4,26,24,18,4,26,16.4,274,66,340,16.6,2.3,22,1,35,6,67,27,0,1,1,,
4,12,45412,"{""flag_stock"": false}",37,10,8,3,31,22.8,14.2,1,25.1,13.1,271,64,335,19.1,2.3,25,1,42,3,63,28,0,1,1,,
4,12,45413,"{""flag_stock"": false}",39,18,12,6,22,29.2,9.8,3,30.4,9.5,276,54,330,9.6,3,20,1,37,7,74,21,0,1,1,,
4,12,45414,"{""flag_stock"": false}",41,15,5,5,23,27,14,3,28.6,13.9,284,56,340,16.8,7.6,16,1,39,6,65,27,0,1,1,,
4,12,45415,"{""flag_stock"": false}",28,11,10,5,30,18.6,9.4,5,19.7,8.7,282,50,332,13.6,2.8,23,1,41,6,68,26,0,1,1,,
4,12,45416,"{""flag_stock"": false}",27,20,13,2,49,16.2,10.8,5,17.7,10,271,52,323,25.4,6,12,1,28,2,63,49,0,1,1,,
4,12,45417,"{""flag_stock"": false}",29,20,9,4,37,18.3,10.7,1,20,9.6,268,50,318,20.1,8.8,20,1,27,2,58,37,0,1,1,,
4,12,45418,"{""flag_stock"": false}",25,16,10,2,32,18.4,6.6,3,18.7,6.3,266,50,316,20.4,3.7,19,1,29,2,57,34,0,1,1,,
4,12,45419,"{""flag_stock"": false}",35,16,10,1,27,22.1,12.9,3,22.4,12.3,270,50,320,19.1,6.8,28,1,25,3,54,14,1,0,0,,
4,12,45420,"{""flag_stock"": false}",40,9,11,2,28,24.3,15.7,5,24.6,15.6,266,50,316,16.4,3.9,19,1,35,0,55,38,1,0,0,,
4,12,45421,"{""flag_stock"": false}",48,14,9,3,25,35.1,12.9,2,35.7,11.9,251,50,301,15.9,4.4,23,1,40,2,65,29,0,1,1,,
4,12,45422,"{""flag_stock"": false}",49,17,4,3,26,31.7,17.3,3,31.7,17,248,50,298,17,8.2,23,1,48,3,72,19,0,1,1,,
4,12,45423,"{""flag_stock"": false}",51,18,13,4,41,32.2,18.8,2,35.2,17.1,252,50,302,19.5,6,17,1,49,2,82,36,0,1,1,,
4,12,45424,"{""flag_stock"": false}",60,14,10,9,43,43.6,16.4,5,46.9,15.1,253,50,303,23.3,7.7,23,1,51,9,84,46,1,0,0,,
4,12,45425,"{""flag_stock"": false}",61,11,7,5,25,41.7,19.3,5,44.1,18.1,249,50,299,13.8,1.7,25,1,60,5,83,24,1,0,0,,
4,12,45426,"{""flag_stock"": false}",59,6,11,3,27,40.1,18.9,3,43.5,18.1,246,50,296,14.4,5,19,1,61,3,81,25,1,0,0,,
4,12,45427,"{""flag_stock"": false}",61,19,7,5,26,38.2,22.8,3,38.8,22.2,238,50,288,14.5,2.2,23,1,59,6,91,26,0,1,1,,
4,12,45428,"{""flag_stock"": false}",63,15,7,5,34,37.4,25.6,2,40.4,24.9,244,50,294,17,3.8,22,1,61,5,88,29,1,0,0,,
4,12,45429,"{""flag_stock"": false}",66,15,10,3,26,45.5,20.5,2,45.8,18.8,248,50,298,15,7.1,18,1,63,3,91,31,0,1,1,,
4,12,45430,"{""flag_stock"": false}",71,17,7,1,42,41.3,29.7,3,45.3,29.3,258,50,308,21.9,7.9,20,1,66,0,90,43,0,1,1,,
4,12,45431,"{""flag_stock"": false}",71,13,10,4,37,43.1,27.9,1,46.9,26.6,246,50,296,18.3,4.8,21,1,71,4,98,48,1,0,0,,
4,12,45432,"{""flag_stock"": false}",73,21,12,6,28,40.2,32.8,1,40.4,32.8,229,50,279,18.9,3.7,19,1,71,5,109,37,0,1,1,,
4,12,45433,"{""flag_stock"": false}",74,15,3,5,25,41.2,32.8,1,43,30.4,224,50,274,11.9,6,21,1,73,6,97,20,1,0,0,,
4,12,45434,"{""flag_stock"": false}",69,17,11,3,28,51.4,17.6,5,54.3,15.9,226,50,276,11.5,6.1,27,1,74,3,105,17,0,1,1,,
4,12,45435,"{""flag_stock"": false}",75,11,8,6,33,47.2,27.8,2,50.1,27.3,217,57,274,16.1,4.8,20,1,69,5,93,23,0,1,1,,
4,12,45436,"{""flag_stock"": false}",75,18,10,7,40,53.7,21.3,2,58.9,19.3,220,64,284,19.3,9.1,23,1,75,9,112,47,0,1,1,,
4,12,45437,"{""flag_stock"": false}",85,20,8,3,45,63.5,21.5,5,69.2,21.2,225,68,293,21.8,6.8,20,1,75,5,108,40,1,0,0,,
4,12,45438,"{""flag_stock"": false}",96,20,8,2,48,66.2,29.8,5,66.3,28.9,230,74,304,28.5,8.2,21,1,85,4,117,51,0,1,1,,
4,12,45439,"{""flag_stock"": false}",98,19,8,3,27,66.1,31.9,4,68,30.5,227,81,308,14.7,2.5,25,1,96,3,126,31,1,0,0,,
4,12,45440,"{""flag_stock"": false}",97,9,5,5,24,64,33,2,69.8,32.9,219,70,289,11,4.9,35,1,98,6,118,10,0,1,1,,
4,12,45441,"{""flag_stock"": false}",101,11,12,3,33,67.3,33.7,1,73.1,31.9,218,67,285,11.8,2.3,25,1,97,2,122,30,0,1,1,,
4,12,45442,"{""flag_stock"": false}",98,20,9,4,28,72.3,25.7,5,77.6,24.9,222,72,294,18.2,3.9,17,1,101,5,135,30,0,1,1,,
4,12,45443,"{""flag_stock"": false}",109,19,12,4,27,75,34,2,75.5,33.1,218,80,298,10.7,3.8,11,1,98,5,134,21,0,1,1,,
4,12,45444,"{""flag_stock"": false}",122,18,11,4,49,72.6,49.4,3,73.9,48.5,205,76,281,25.3,10,30,1,109,4,142,39,0,1,1,,
4,12,45445,"{""flag_stock"": false}",115,16,8,8,43,79.8,35.2,4,83.8,32.4,221,73,294,19,8,23,1,122,7,153,47,0,1,1,,
4,12,45446,"{""flag_stock"": false}",120,13,14,1,26,72.4,47.6,3,75.7,44.6,233,70,303,14.8,1.9,26,1,115,1,143,19,1,0,0,,
4,12,45447,"{""flag_stock"": false}",126,19,8,6,30,93.5,32.5,3,102,29.9,231,75,306,14.3,-0.3,22,1,120,7,154,29,0,1,1,,
4,12,45448,"{""flag_stock"": false}",121,16,9,8,27,75.4,45.6,5,81.5,42.7,223,71,294,15.7,6.5,20,1,126,9,160,30,1,0,0,,
4,12,45449,"{""flag_stock"": true}",11,19,11,9,30,7,4,3,7.6,3.7,237,70,307,18.9,2.8,18,1,121,9,160,19,0,1,1,,
4,12,45450,"{""flag_stock"": true}",10,7,11,7,30,5.8,4.2,3,6.2,3.9,225,60,285,18.1,5.4,23,1,11,6,35,21,0,1,1,,
4,12,45451,"{""flag_stock"": true}",11,15,8,2,43,7,4,1,7.5,3.9,225,54,279,18.6,7.8,5,1,10,1,34,44,0,1,1,,
4,12,45452,"{""flag_stock"": true}",17,19,7,4,38,9.5,7.5,3,10,6.9,225,52,277,23.8,11.5,22,1,11,5,42,32,0,1,1,,
4,12,45453,"{""flag_stock"": false}",22,14,9,3,33,14.6,7.4,5,15,6.9,211,50,261,15.1,3.6,19,1,17,4,44,30,0,1,1,,
4,12,45454,"{""flag_stock"": false}",22,20,6,8,18,12.5,9.5,4,13,8.7,214,50,264,15.6,1.4,11,1,22,9,57,21,1,0,0,,
4,12,45455,"{""flag_stock"": true}",12,14,12,6,30,7.1,4.9,2,7.7,4.5,206,51,257,13.4,6.4,27,1,22,7,55,38,1,0,0,,
4,12,45456,"{""flag_stock"": false}",23,12,7,3,34,13.3,9.7,5,13.4,9.6,216,50,266,23.2,5.9,19,1,12,4,35,36,0,1,1,,
4,12,45457,"{""flag_stock"": false}",27,13,10,5,35,16,11,3,17.3,10,217,53,270,16.5,6.4,14,1,23,4,50,33,0,1,1,,
4,12,45458,"{""flag_stock"": false}",31,4,14,6,49,22.3,8.7,2,24.5,8,226,52,278,28.6,9.5,27,1,27,6,51,42,1,0,0,,
4,12,45459,"{""flag_stock"": false}",29,13,9,2,49,18,11,4,18.7,10.6,208,56,264,25.1,8.3,23,1,31,2,55,49,1,0,0,,
4,12,45460,"{""flag_stock"": false}",27,17,12,6,28,19,8,1,19.8,7.4,219,53,272,16,7.2,28,1,29,7,65,29,0,1,1,,
4,12,45461,"{""flag_stock"": false}",21,20,14,6,31,12.8,8.2,1,14,8.1,213,53,266,12.1,3,21,1,27,8,69,34,1,0,0,,
4,12,45462,"{""flag_stock"": false}",17,18,10,3,25,11.2,5.8,1,11.4,5.7,209,50,259,11.1,7.3,21,1,21,4,53,30,0,1,1,,
4,12,45463,"{""flag_stock"": true}",11,16,13,3,37,6.3,4.7,5,6.6,4.3,198,50,248,19.8,4,16,1,17,2,48,30,1,0,0,,
4,12,45464,"{""flag_stock"": true}",10,23,10,4,29,5.7,4.3,3,5.8,3.9,198,50,248,16.5,4.2,17,1,11,4,48,34,1,0,0,,
4,12,45465,"{""flag_stock"": true}",15,13,11,5,33,10.5,4.5,4,11.1,4.3,186,50,236,21.5,8.8,24,1,10,5,39,30,0,1,1,,
4,12,45466,"{""flag_stock"": true}",8,12,3,4,47,4.6,3.4,4,4.7,3.1,180,50,230,30.7,9.5,34,1,15,5,35,48,0,1,1,,
4,12,45467,"{""flag_stock"": true}",15,17,13,5,33,9.4,5.6,4,10.3,5.6,195,57,252,20.4,6.4,22,1,8,4,42,37,1,0,0,,
4,12,45468,"{""flag_stock"": false}",20,11,9,6,26,14.7,5.3,4,15.1,4.8,200,63,263,13.4,5.4,32,1,15,5,40,27,0,1,1,,
4,12,45469,"{""flag_stock"": false}",21,13,14,2,31,13.4,7.6,4,14.6,7.4,191,68,259,19,4.9,23,1,20,2,49,40,0,1,1,,
4,12,45470,"{""flag_stock"": false}",18,16,10,2,29,12.5,5.5,3,13.6,5.4,203,71,274,13.1,4.1,24,1,21,1,48,39,1,0,0,,
4,12,45471,"{""flag_stock"": false}",25,14,8,4,25,17.3,7.7,3,17.8,7.3,201,71,272,17.1,6.6,17,1,18,4,44,23,0,1,1,,
4,12,45472,"{""flag_stock"": false}",28,21,11,5,40,20.8,7.2,1,21.3,7,202,60,262,20.6,11,29,1,25,6,63,42,0,1,1,,
4,12,45473,"{""flag_stock"": false}",28,12,9,3,44,20.5,7.5,5,20.7,7,192,50,242,23.5,8,21,1,28,2,51,37,1,0,0,,
4,12,45474,"{""flag_stock"": false}",31,15,7,1,26,22.1,8.9,4,23.8,8.8,194,51,245,9.1,3.8,12,1,28,3,53,20,1,0,0,,
4,12,45475,"{""flag_stock"": false}",36,16,8,5,25,25,11,1,25.7,11,194,50,244,11.3,4,21,1,31,5,60,27,0,1,1,,
4,12,45476,"{""flag_stock"": false}",43,9,4,4,34,31.7,11.3,5,34.8,10.8,201,50,251,15.1,4.5,16,1,36,5,54,37,1,0,0,,
4,12,45477,"{""flag_stock"": false}",47,16,9,2,25,33.7,13.3,2,33.9,12.7,203,50,253,15.7,6.2,21,1,43,1,69,19,1,0,0,,
4,12,45478,"{""flag_stock"": false}",49,11,9,1,30,34.9,14.1,4,36.5,12.9,208,53,261,19,6.4,29,1,47,1,68,28,1,0,0,,
4,12,45479,"{""flag_stock"": false}",49,13,10,5,43,27.7,21.3,1,29.2,20.2,218,56,274,23.3,6.9,16,1,49,4,76,42,1,0,0,,
4,12,45480,"{""flag_stock"": false}",62,19,4,6,48,34.8,27.2,5,37.4,26.7,224,50,274,31.4,12.6,24,1,49,6,78,52,1,0,0,,
4,12,45481,"{""flag_stock"": false}",64,13,9,3,31,35.6,28.4,1,37.6,26,211,50,261,18.4,4.9,20,1,62,3,87,32,0,1,1,,
4,12,45482,"{""flag_stock"": false}",65,15,12,3,30,44.9,20.1,4,45.4,19.6,211,54,265,16.1,4.1,8,1,64,4,95,23,0,1,1,,
4,12,45483,"{""flag_stock"": false}",67,16,14,6,21,45.8,21.2,1,49,19.2,215,51,266,14,3.9,18,1,65,7,102,28,1,0,0,,
4,12,45484,"{""flag_stock"": false}",66,15,7,3,22,49.2,16.8,3,49.3,16.3,211,50,261,20.9,7.6,22,1,67,2,91,26,0,1,1,,
4,12,45485,"{""flag_stock"": false}",51,9,11,6,23,29.5,21.5,1,29.7,21.4,205,53,258,8.3,3.6,23,1,66,7,93,30,1,0,0,,
4,12,45486,"{""flag_stock"": false}",49,14,5,2,49,28,21,2,29.9,19.2,212,57,269,23.8,8.2,13,1,51,3,73,54,0,1,1,,
4,12,45487,"{""flag_stock"": false}",39,17,10,9,42,27.6,11.4,5,30.1,11.4,212,50,262,22,8.6,13,1,49,8,84,50,0,1,1,,
4,12,45488,"{""flag_stock"": false}",43,12,9,1,28,24,19,2,24.8,17.6,216,50,266,21.3,5.1,16,1,39,1,61,25,1,0,0,,
4,12,45489,"{""flag_stock"": false}",43,21,6,2,30,28.4,14.6,3,30.7,14.2,230,51,281,21.8,2.7,25,1,43,1,71,37,0,1,1,,
4,12,45490,"{""flag_stock"": false}",51,13,6,5,22,32.9,18.1,2,34.2,17,213,55,268,15.9,6.8,15,1,43,6,68,26,0,1,1,,
4,12,45491,"{""flag_stock"": false}",53,21,4,2,24,34.7,18.3,3,37.8,18,209,54,263,11.2,0.2,32,1,51,2,78,19,0,1,1,,
4,12,45492,"{""flag_stock"": false}",65,18,6,4,35,41.4,23.6,3,44.2,22.4,210,61,271,20.6,6.5,24,1,53,5,82,29,1,0,0,,
4,12,45493,"{""flag_stock"": true}",6,25,8,2,43,4,2,4,4,1.9,203,68,271,20.8,5.3,16,1,65,2,100,47,0,1,1,,
4,12,45494,"{""flag_stock"": true}",8,17,13,5,42,5,3,5,5.1,2.9,200,65,265,25.4,9.6,25,1,6,6,42,37,0,1,1,,
4,12,45495,"{""flag_stock"": true}",7,12,12,2,26,4.7,2.3,1,5.1,2.3,203,68,271,12.6,4.1,20,1,8,2,34,32,0,1,1,,
4,12,45496,"{""flag_stock"": true}",11,14,9,3,31,8.1,2.9,5,8.1,2.8,198,68,266,12.9,2.7,18,1,7,4,34,29,0,1,1,,
4,12,45497,"{""flag_stock"": true}",12,15,8,2,30,7,5,3,7.7,4.6,187,68,255,15.8,4.4,26,1,11,2,36,34,1,0,0,,
4,12,45498,"{""flag_stock"": false}",17,15,7,3,32,11.3,5.7,5,11.9,5.5,180,60,240,17.1,3.3,21,1,12,3,37,34,1,0,0,,
4,12,45499,"{""flag_stock"": true}",13,14,6,3,27,8.7,4.3,2,8.7,4.1,171,63,234,17.7,7.1,28,1,17,3,40,26,0,1,1,,
4,12,45500,"{""flag_stock"": true}",11,23,10,2,48,6.8,4.2,1,7.5,4,165,55,220,30.9,9.7,20,1,13,1,47,48,0,1,1,,
4,12,45501,"{""flag_stock"": true}",12,12,9,4,43,6.9,5.1,5,7.3,4.8,154,60,214,23.7,7.2,18,1,11,5,37,44,1,0,0,,
4,12,45502,"{""flag_stock"": true}",13,11,10,4,36,9.6,3.4,3,10,3.2,147,66,213,15.2,5,22,1,12,4,37,41,0,1,1,,
4,12,45503,"{""flag_stock"": false}",16,17,7,2,29,9.6,6.4,1,10,5.8,143,68,211,16.6,4.3,18,1,13,2,39,26,1,0,0,,
4,12,45504,"{""flag_stock"": true}",16,13,0,5,35,11.8,4.2,3,11.9,4,149,69,218,19,3.5,28,1,16,4,33,36,1,0,0,,
4,12,45505,"{""flag_stock"": false}",16,16,13,3,23,11.5,4.5,4,12.5,4.3,145,57,202,10.2,7.6,20,1,16,2,47,21,0,1,1,,
4,12,45506,"{""flag_stock"": false}",19,12,1,0,17,10.7,8.3,2,11.1,8.2,145,60,205,6.3,5.3,20,1,16,0,29,12,0,1,1,,
4,12,45507,"{""flag_stock"": true}",17,17,10,6,46,11.8,5.2,3,12.8,4.8,157,66,223,24.2,8,24,1,19,6,52,56,0,1,1,,
4,12,45508,"{""flag_stock"": true}",7,13,5,2,33,4.2,2.8,2,4.5,2.7,166,66,232,24.1,6.3,17,1,17,2,37,39,1,0,0,,
4,12,45509,"{""flag_stock"": true}",0,16,8,3,28,0,0,3,0,0,169,69,238,13.1,5.2,26,1,7,3,34,18,1,0,0,,
4,12,45510,"{""flag_stock"": true}",0,11,10,6,24,0,0,4,0,0,174,67,241,11.9,6,14,1,0,5,26,22,1,0,0,,
4,12,45511,"{""flag_stock"": true}",0,13,11,4,17,0,0,2,0,0,195,67,262,10.6,7.8,33,1,0,4,28,14,0,1,1,,
4,12,45512,"{""flag_stock"": true}",7,13,7,6,33,4.6,2.4,1,4.7,2.3,185,68,253,14.9,8.5,8,1,0,6,26,36,0,1,1,,
4,12,45513,"{""flag_stock"": true}",8,23,7,7,20,5,3,5,5.3,2.9,193,71,264,9.1,2.6,20,1,7,8,45,15,1,0,0,,
4,12,45514,"{""flag_stock"": true}",5,15,6,3,34,3.7,1.3,4,4,1.2,198,71,269,14.5,4.6,10,1,8,3,32,35,1,0,0,,
4,12,45515,"{""flag_stock"": true}",0,20,13,3,46,0,0,4,0,0,195,75,270,22,7.2,27,1,5,3,41,54,0,1,1,,
4,12,45516,"{""flag_stock"": true}",3,23,6,0,30,2.1,0.9,4,2.3,0.9,207,76,283,20.9,8.6,28,1,0,0,29,41,0,1,1,,
4,12,45517,"{""flag_stock"": true}",2,14,12,4,28,1.1,0.9,4,1.1,0.8,191,77,268,12.1,3.5,18,1,3,3,32,31,1,0,0,,
4,12,45518,"{""flag_stock"": true}",0,15,14,5,23,0,0,2,0,0,198,74,272,17.6,5.8,17,1,2,5,36,22,0,1,1,,
4,12,45519,"{""flag_stock"": true}",6,18,8,1,18,3.4,2.6,4,3.7,2.5,209,66,275,16.4,4.4,17,1,0,0,26,20,1,0,0,,
4,12,45520,"{""flag_stock"": true}",3,10,12,7,24,1.8,1.2,4,1.9,1.1,201,67,268,10.4,4.8,24,1,6,7,35,31,0,1,1,,
4,12,45521,"{""flag_stock"": true}",2,9,7,4,37,1.2,0.8,4,1.2,0.8,203,72,275,20.7,6,23,1,3,2,21,42,1,0,0,,
4,12,45522,"{""flag_stock"": true}",10,13,11,2,27,6.8,3.2,5,7.3,3.2,201,73,274,20.2,4.8,18,1,2,3,29,18,1,0,0,,
