local_forecast_date,bu_sk,item_sk,base_demand_forecast_units,demand_forecast_units,demand_forecast_net_deviation_quantity,demand_forecast_accuracy_score_ifk,demand_forecast_is_accurate_flag,operational_forecast_units,operational_forecast_net_deviation_quantity,operational_forecast_accuracy_score_ifk,operational_forecast_is_accurate_flag,operational_orderable_forecast_units,operational_carry_away_forecast_units,calculated_override,country_activity,days_last_change_country_activity
45622,3,26,8.27,8.19,4.19,4,True,8.37,4.37,4,True,7.92,1.12,3.14,1.0434,0
45623,3,26,7.51,6.9,-3.1,4,True,7.53,-2.47,4,True,6.67,0.88,3.8,0.871,1
45624,3,26,7,6.92,6.92,3,False,7.41,7.41,3,False,6.53,0.86,3.32,1.009,28
45625,3,26,7.45,7.09,7.09,3,False,7.72,7.72,3,False,6.58,0.87,3.89,0.7111,2
45626,3,26,16.81,15.55,3.55,4,True,16.98,4.98,4,True,14.74,2.17,4.07,1.0547,19
45627,3,26,15.09,15.91,9.91,3,False,15.91,9.91,3,False,14.01,1.36,3.77,0.8834,18
45628,3,26,9.62,9.52,9.52,3,False,9.26,9.26,3,False,7.96,0.65,4.63,0.7838,5
45629,3,26,7.03,6.61,-23.39,2,False,7.78,-22.22,2,False,6.63,0.65,4.78,1.0667,23
45630,3,26,7.9,8.04,0.04,5,True,8.28,0.28,5,True,7.28,1.08,1.87,0.9489,21
45631,3,26,6.47,5.82,-2.18,4,True,5.38,-2.62,4,True,4.95,0.62,1.15,0.8404,4
45632,3,26,6.84,6.58,2.58,4,True,6.8,2.8,4,True,6.12,0.84,3.93,1.2627,12
45633,3,26,12.21,12.06,-6.94,3,False,13.13,-5.87,4,True,12.18,0.95,0.22,0.8761,2
45634,3,26,13.33,12.39,-0.61,5,True,13.25,0.25,5,True,11.61,1.57,1.66,1.0605,9
45635,3,26,7.72,8.01,4.01,4,True,8.44,4.44,4,True,7.19,0.87,3.13,0.7965,28
45636,3,26,6.19,6.14,-1.86,5,True,6.84,-1.16,5,True,5.94,0.35,3.2,0.9442,25
45637,3,26,9.52,9.01,-0.99,5,True,9.38,-0.62,5,True,8.51,0.53,3.89,1.2169,16
45638,3,26,8.99,8.16,3.16,4,True,9.23,4.23,4,True,7.91,0.74,0.65,1.2287,16
45639,3,26,6.37,6.07,-19.93,2,False,5.83,-20.17,2,False,5.2,0.51,0,1.2514,7
45640,3,26,14.29,14.23,4.23,4,True,14.8,4.8,4,True,13.45,1.11,3.1,1.231,2
45641,3,26,15.94,15.21,13.21,2,False,14.76,12.76,2,False,13.35,1.85,3.22,0.8021,29
45642,3,26,8.97,9.14,9.14,3,False,9.09,9.09,3,False,7.74,0.71,3.32,1.0692,5
45643,3,26,8.34,8.54,8.54,3,False,9.11,9.11,3,False,8.58,1.21,0.11,0.7183,15
45644,3,26,8.47,8.27,5.27,3,False,7.94,4.94,4,True,7.42,0.7,0.42,1.2878,16
45645,3,26,6.42,6.19,6.19,3,False,6.22,6.22,3,False,5.54,0.49,0.39,0.9275,18
45646,3,26,8.03,7.21,-12.79,2,False,7.58,-12.42,2,False,6.68,0.45,4.23,0.9919,24
45647,3,26,15.45,15.12,13.12,2,False,14.99,12.99,2,False,13.49,2.02,3.95,1.1823,26
45648,3,26,16.22,16.07,16.07,2,False,16.74,16.74,2,False,15.49,1.64,1,1.0898,16
45649,3,26,8.34,7.71,4.71,4,True,7.83,4.83,4,True,6.79,1.04,3.84,0.8735,24
45650,3,26,9.73,9.6,4.6,4,True,8.61,3.61,4,True,7.98,0.49,1.57,0.9334,12
45651,3,26,7.24,6.92,6.92,3,False,6.97,6.97,3,False,6.22,0.7,0.94,1.0319,12
45652,3,26,6.66,6.46,6.46,3,False,6.3,6.3,3,False,5.79,0.33,4.46,1.2323,25
45653,3,26,6.8,6.58,6.58,3,False,6.93,6.93,3,False,6.26,0.61,3.91,0.86,22
45654,3,26,12.73,12.04,4.04,4,True,12.06,4.06,4,True,10.87,1.59,0.51,1.297,4
45655,3,26,15.56,14.71,14.71,2,False,14.41,14.41,2,False,13.63,1.18,3.36,1.2642,12
45656,3,26,7.66,7.34,7.34,3,False,8.08,8.08,3,False,7.21,0.4,4.74,0.8539,18
45292,3,27,5.09,4.96,1.96,5,True,5.78,2.78,4,True,5.36,0.5,2.63,0.902,24
45293,3,27,5.65,5.56,4.56,4,True,5.51,4.51,4,True,5.2,0.65,4.76,0.8842,8
45294,3,27,4.87,4.63,4.63,4,True,5.06,5.06,3,False,4.63,0.38,0.8,1.156,22
45295,3,27,6.7,6.59,6.59,3,False,7.66,7.66,3,False,6.55,0.58,0.64,0.7522,13
45296,3,27,6.53,6.43,1.43,5,True,6.53,1.53,5,True,6.14,0.73,0.34,1.0639,3
45297,3,27,9.67,9.19,3.19,4,True,10.21,4.21,4,True,9.58,1.44,4.62,1.2713,11
45298,3,27,11.4,11.82,8.82,3,False,13.09,10.09,2,False,12.07,1.05,2.08,0.9591,23
45299,3,27,6.52,6.45,6.45,3,False,6.69,6.69,3,False,5.71,0.48,1.23,1.1867,5
45300,3,27,5.76,4.91,4.91,4,True,5.65,5.65,3,False,5.16,0.69,2.19,0.8934,15
45301,3,27,4.25,4.12,4.12,4,True,4.34,4.34,4,True,4.04,0.54,0.68,1.2436,4
45302,3,27,6.05,5.79,-1.21,5,True,6.37,-0.63,5,True,5.7,0.69,3.81,0.9423,3
45303,3,27,5.43,5.8,-3.2,4,True,5.82,-3.18,4,True,5.27,0.59,0.78,1.2791,11
45304,3,27,9.9,9.97,2.97,4,True,10.19,3.19,4,True,8.99,1.33,3.98,0.958,4
45305,3,27,8.06,7.56,-2.44,4,True,7.81,-2.19,4,True,7.06,1.15,3.48,1.007,0
45306,3,27,6.06,6.26,3.26,4,True,6.5,3.5,4,True,5.88,0.55,3.85,1.0133,25
45307,3,27,5.05,4.83,-5.17,3,False,4.62,-5.38,3,False,3.99,0.38,2.76,1.209,11
45308,3,27,6.21,6.11,6.11,3,False,6.7,6.7,3,False,6.27,0.77,1.95,0.7605,21
45309,3,27,4.94,5.08,5.08,3,False,5.37,5.37,3,False,4.63,0.79,2.44,1.1768,1
45310,3,27,6.14,6.02,-3.98,4,True,6.32,-3.68,4,True,5.43,0.69,4.95,1.1029,1
45311,3,27,8.81,8.48,2.48,4,True,8.73,2.73,4,True,7.68,0.44,0.28,1.2478,14
45312,3,27,10.72,10.05,-0.95,5,True,10.85,-0.15,5,True,9.77,0.8,0.6,1.1643,12
45313,3,27,4.9,4.82,2.82,4,True,4.86,2.86,4,True,4.59,0.57,3.43,1.2774,28
45314,3,27,4.61,4.4,4.4,4,True,4.71,4.71,4,True,4.22,0.26,4.73,1.0831,23
45315,3,27,5.4,4.96,4.96,4,True,4.93,4.93,4,True,4.65,0.62,2.51,0.9192,16
45316,3,27,4.66,4.47,3.47,4,True,4.53,3.53,4,True,4,0.55,0.51,0.9746,28
45317,3,27,5.86,5.3,2.3,4,True,5.12,2.12,4,True,4.68,0.59,0.53,1.0161,18
45318,3,27,9.29,9.31,9.31,3,False,9.38,9.38,3,False,8.12,0.57,4.91,0.9753,28
45319,3,27,9.79,8.56,8.56,3,False,8.31,8.31,3,False,7.5,0.44,3.19,0.9189,23
45320,3,27,5.09,5.26,-1.74,5,True,5.67,-1.33,5,True,5.07,0.58,2.44,0.9564,26
45321,3,27,5.26,5.67,1.67,5,True,5.9,1.9,5,True,5.2,0.81,4.04,1.1195,0
45322,3,27,5.07,4.92,4.92,4,True,4.76,4.76,4,True,4.12,0.23,1.62,1.1102,25
45323,3,27,5.83,5.58,5.58,3,False,5.94,5.94,3,False,5.22,0.6,2.22,0.9563,12
45324,3,27,5.91,6.31,2.31,4,True,6.45,2.45,4,True,6.1,0.54,2.86,0.9886,5
45325,3,27,9.94,9.9,-0.1,5,True,10.93,0.93,5,True,9.99,0.79,4.78,0.9336,10
45326,3,27,10.56,10.2,-2.8,4,True,10.85,-2.15,4,True,9.3,0.83,1.59,1.1084,0
45327,3,27,5.23,5.11,0.11,5,True,5.07,0.07,5,True,4.75,0.37,1.67,0.7333,23
45328,3,27,5.33,4.62,4.62,4,True,4.35,4.35,4,True,4.13,0.32,0.49,0.8076,14
45329,3,27,5.96,4.96,0.96,5,True,5.17,1.17,5,True,4.84,0.58,4.88,1.2685,11
45330,3,27,6.2,5.91,1.91,5,True,6.73,2.73,4,True,6.24,0.7,3.71,1.2609,23
45331,3,27,5.55,4.93,4.93,4,True,4.67,4.67,4,True,4.25,0.32,1.71,0.8281,18
45332,3,27,9.7,9.68,-0.32,5,True,10.29,0.29,5,True,9.68,1.32,3.11,1.0846,15
45333,3,27,11.21,11.13,-0.87,5,True,11.72,-0.28,5,True,10.22,1.29,3.95,1.2788,0
45334,3,27,6.11,6.2,6.2,3,False,6.34,6.34,3,False,5.66,0.43,0.18,1.2171,5
45335,3,27,6.08,5.44,5.44,3,False,5.31,5.31,3,False,4.86,0.66,2.36,1.0457,24
45336,3,27,5.68,5.35,5.35,3,False,5.07,5.07,3,False,4.49,0.25,2.97,1.2188,2
45337,3,27,5.34,5.26,1.26,5,True,5.29,1.29,5,True,4.78,0.68,1.05,0.7597,20
45338,3,27,4.41,4.11,4.11,4,True,3.92,3.92,4,True,3.66,0.27,1.73,0.9888,0
45339,3,27,10.42,9.88,-1.12,5,True,9.53,-1.47,5,True,8.53,1.3,3.88,0.7067,24
45340,3,27,8.43,8.27,-10.73,3,False,7.78,-11.22,3,False,6.74,1.08,0.95,0.9946,18
45341,3,27,5.63,4.98,4.98,4,True,5.56,5.56,3,False,4.98,0.43,3.99,0.8662,1
45342,3,27,5.77,5.47,5.47,3,False,5.38,5.38,3,False,4.79,0.73,0.14,0.8751,23
45343,3,27,5.61,5.2,3.2,4,True,4.99,2.99,4,True,4.68,0.49,3.42,0.8835,12
45344,3,27,4.27,4.26,-2.74,4,True,4.6,-2.4,4,True,4.27,0.41,2.69,1.0532,15
45345,3,27,5.44,5.09,-5.91,3,False,5.49,-5.51,3,False,5.07,0.75,0.97,0.795,4
45346,3,27,8.71,8.8,7.8,3,False,9.25,8.25,3,False,8.28,1.28,2.27,1.2195,13
45347,3,27,9.66,8.98,4.98,4,True,9.77,5.77,3,False,8.63,1.16,4.79,1.1842,11
45348,3,27,4.57,4.43,-1.57,5,True,4.48,-1.52,5,True,4.11,0.56,3.91,0.8727,4
45349,3,27,4.86,4.69,3.69,4,True,5.32,4.32,4,True,4.79,0.36,0.98,1.1624,12
45350,3,27,6.01,5.58,5.58,3,False,5.96,5.96,3,False,5.13,0.74,1.19,1.2651,27
45351,3,27,4.66,4.67,0.67,5,True,4.49,0.49,5,True,3.98,0.3,0.52,0.9852,15
45352,3,27,5.87,6.34,3.34,4,True,6.65,3.65,4,True,6.09,0.8,0.18,1.2995,6
45353,3,27,12.33,11.67,7.67,3,False,11.15,7.15,3,False,9.99,1.43,4.62,0.861,26
45354,3,27,10.85,9.79,9.79,3,False,10.82,10.82,2,False,10.18,0.59,4.3,0.7619,5
45355,3,27,4.94,4.46,4.46,4,True,4.78,4.78,4,True,4.53,0.58,0.1,0.8619,17
45356,3,27,4.76,4.59,-1.41,5,True,4.17,-1.83,5,True,3.92,0.21,1.31,0.7582,15
45357,3,27,6.33,6.02,5.02,3,False,6.2,5.2,3,False,5.76,0.88,0.59,1.0694,28
45358,3,27,5.71,5.61,2.61,4,True,6.14,3.14,4,True,5.54,0.45,4.87,1.2894,2
45359,3,27,6.25,7.01,0.01,5,True,7.31,0.31,5,True,6.73,0.99,1.24,1.1529,16
45360,3,27,8.18,7.39,0.39,5,True,8.37,1.37,5,True,7.84,0.5,2.07,0.9015,16
45361,3,27,11.55,11.24,11.24,2,False,11.19,11.19,2,False,10.02,1.04,0.44,1.168,6
45362,3,27,6.7,7.03,6.03,3,False,7.45,6.45,3,False,6.5,1.02,2.77,0.8231,11
45363,3,27,5.47,5.18,5.18,3,False,5.2,5.2,3,False,4.62,0.65,0.7,1.2665,28
45364,3,27,5.09,5.34,1.34,5,True,5.21,1.21,5,True,4.72,0.61,3.81,0.8332,14
45365,3,27,5.05,5.09,4.09,4,True,5.38,4.38,4,True,5.1,0.32,3.41,0.7027,19
45366,3,27,5.83,5.56,2.56,4,True,5.75,2.75,4,True,5.19,0.46,0.01,1.2924,7
45367,3,27,11,10.52,4.52,4,True,10.02,4.02,4,True,8.58,0.58,4.66,1.1497,4
45368,3,27,10.42,10.35,1.35,5,True,10.45,1.45,5,True,9.68,0.77,2.07,0.8627,5
45369,3,27,4.82,4.35,1.35,5,True,4.37,1.37,5,True,3.91,0.51,3.03,0.7213,14
45370,3,27,6.48,5.96,3.96,4,True,6.18,4.18,4,True,5.65,0.6,2.18,0.9415,21
45371,3,27,4.39,4.26,4.26,4,True,4.43,4.43,4,True,3.93,0.34,1.65,0.8922,15
45372,3,27,5.21,5.37,1.37,5,True,5.46,1.46,5,True,4.87,0.4,4.6,1.1389,27
45373,3,27,5.76,5.93,-6.07,3,False,5.84,-6.16,3,False,5.37,0.56,0.39,1.129,16
45374,3,27,9.71,9.82,9.82,3,False,10.55,10.55,2,False,9.99,0.62,1.16,1.2497,11
45375,3,27,9.24,9.53,9.53,3,False,10.16,10.16,2,False,9.49,1.01,4.06,0.728,21
45376,3,27,5.88,5.92,-18.08,2,False,5.1,-18.9,2,False,4.84,0.37,0.97,0.8786,24
45377,3,27,5.3,5.07,-1.93,5,True,4.81,-2.19,4,True,4.24,0.47,4.04,1.0176,5
45378,3,27,5.8,5.22,5.22,3,False,4.97,4.97,4,True,4.31,0.51,1.94,1.013,2
45379,3,27,5.91,6.09,1.09,5,True,5.6,0.6,5,True,5.21,0.41,3.03,0.7133,14
45380,3,27,5.63,5.4,-6.6,3,False,4.76,-7.24,3,False,4.18,0.41,4.8,0.8696,8
45381,3,27,10.59,10.09,10.09,2,False,9.88,9.88,3,False,9.23,1.08,2.28,0.9828,26
45382,3,27,8.91,8.8,6.8,3,False,10.43,8.43,3,False,9.54,1.48,4.14,1.2463,12
45383,3,27,5.67,5.48,5.48,3,False,6.14,6.14,3,False,5.24,0.52,4.02,0.8286,12
45384,3,27,4.9,4.77,-3.23,4,True,5.09,-2.91,4,True,4.83,0.51,1.71,1.2345,26
45385,3,27,6.26,5.53,5.53,3,False,5.33,5.33,3,False,4.62,0.75,3.02,1.2845,12
45386,3,27,4.68,4.51,-0.49,5,True,4.55,-0.45,5,True,4.31,0.31,4.38,0.8137,25
45387,3,27,4.89,4.78,0.78,5,True,5.01,1.01,5,True,4.36,0.72,0.72,1.1808,24
45388,3,27,9.75,10.24,9.24,3,False,9.83,8.83,3,False,8.58,1.25,1.06,1.0256,0
45389,3,27,10.28,9.69,-9.31,3,False,10.31,-8.69,3,False,9.1,1.49,1.72,1.2023,19
45390,3,27,4.6,4.15,0.15,5,True,3.89,-0.11,5,True,3.56,0.4,3.73,0.9558,22
45391,3,27,4.27,4.33,-1.67,5,True,4.9,-1.1,5,True,4.19,0.7,1.5,1.2002,4
45392,3,27,5.21,5.07,2.07,4,True,5.25,2.25,4,True,4.96,0.67,3.82,0.8283,2
45393,3,27,4.58,4.5,-1.5,5,True,4.85,-1.15,5,True,4.37,0.37,1.76,0.7759,5
45394,3,27,6.36,5.94,0.94,5,True,5.58,0.58,5,True,4.79,0.29,3.53,0.9223,7
45395,3,27,9.47,8.82,-6.18,3,False,9.73,-5.27,3,False,8.89,0.65,2.02,1.1699,11
45396,3,27,8.33,8.12,5.12,3,False,7.71,4.71,4,True,7.04,0.93,4,1.0346,7
45397,3,27,5.38,4.81,4.81,4,True,4.91,4.91,4,True,4.62,0.32,2.87,1.1553,19
45398,3,27,4.19,4.5,3.5,4,True,4.61,3.61,4,True,4.35,0.4,3.16,0.8718,24
45399,3,27,5.2,4.65,-2.35,4,True,5.08,-1.92,5,True,4.45,0.49,0.4,1.0973,8
45400,3,27,4.84,4.51,-2.49,4,True,4.36,-2.64,4,True,3.75,0.25,2.96,1.1333,19
45401,3,27,4.48,4.48,4.48,4,True,3.79,3.79,4,True,3.29,0.22,1.61,1.2492,7
45402,3,27,10.82,10.27,7.27,3,False,10.08,7.08,3,False,9.34,1.13,0.73,1.2161,28
45403,3,27,9.33,8.36,-1.64,5,True,8.64,-1.36,5,True,8.09,0.85,3.78,0.955,11
45404,3,27,5.89,6,-6,3,False,6.52,-5.48,3,False,6.06,0.4,3.67,0.8909,26
45405,3,27,5.24,4.88,2.88,4,True,5.35,3.35,4,True,4.8,0.55,0.46,1.062,29
45406,3,27,5.06,4.62,-0.38,5,True,4.21,-0.79,5,True,3.88,0.33,3.17,1.2142,11
45407,3,27,5.95,6.51,-1.49,5,True,7.28,-0.72,5,True,6.73,0.5,0.18,0.972,9
45408,3,27,5.26,5,-15,2,False,5.85,-14.15,2,False,5,0.71,3.02,0.9622,18
45409,3,27,8.83,8.77,8.77,3,False,8.41,8.41,3,False,7.37,0.74,3.5,1.2417,12
45410,3,27,8.85,8.1,8.1,3,False,8.08,8.08,3,False,7.18,0.79,2.52,1.0759,12
45411,3,27,4.38,4.18,-2.82,4,True,4.03,-2.97,4,True,3.58,0.28,2.8,0.9398,4
45412,3,27,4.18,3.92,3.92,4,True,4.43,4.43,4,True,3.84,0.35,1.62,0.9366,18
45413,3,27,6.06,5.77,5.77,3,False,5.77,5.77,3,False,5.37,0.72,3.15,1.1357,21
45414,3,27,5.38,5.28,5.28,3,False,5.46,5.46,3,False,4.97,0.66,2.06,1.1456,4
45415,3,27,5.55,6.14,-1.86,5,True,6.27,-1.73,5,True,5.63,0.71,1.06,0.7364,12
45416,3,27,9.03,8.25,5.25,3,False,8.39,5.39,3,False,7.91,0.84,1.73,0.9073,18
45417,3,27,11.04,10.65,-7.35,3,False,10.53,-7.47,3,False,9.35,1.26,2.79,0.7141,20
45418,3,27,4.95,5.14,-2.86,4,True,5.31,-2.69,4,True,4.87,0.32,2.34,0.8309,28
45419,3,27,6.64,6.32,6.32,3,False,6.21,6.21,3,False,5.5,0.82,1.76,1.0681,17
45420,3,27,6.28,6.6,-5.4,3,False,7.33,-4.67,4,True,6.6,0.59,2.63,0.861,23
45421,3,27,5.94,5.87,-3.13,4,True,6.22,-2.78,4,True,5.87,0.72,4.63,1.293,29
45422,3,27,5.83,6.11,6.11,3,False,6.28,6.28,3,False,5.7,0.92,4.64,0.7669,7
45423,3,27,8.33,8.06,8.06,3,False,7.88,7.88,3,False,7.25,0.92,0.15,0.7419,17
45424,3,27,7.7,7.85,0.85,5,True,7.7,0.7,5,True,6.57,0.56,4.23,0.9214,16
45425,3,27,4.72,4.99,1.99,5,True,4.91,1.91,5,True,4.52,0.34,3.69,0.7093,19
45426,3,27,5.03,4.8,4.8,4,True,5.13,5.13,3,False,4.39,0.38,3.52,1.1573,12
45427,3,27,6.36,5.84,2.84,4,True,6.01,3.01,4,True,5.58,0.75,2.01,0.9013,18
45428,3,27,6.19,6.32,-2.68,4,True,6.83,-2.17,4,True,6.1,0.36,4.58,0.9955,18
45429,3,27,5.39,4.66,4.66,4,True,5.05,5.05,3,False,4.58,0.65,4.72,1.2082,24
45430,3,27,7.41,7.22,-1.78,5,True,7.9,-1.1,5,True,7.38,1.13,1.91,1.0881,12
45431,3,27,11.82,11.53,11.53,2,False,12.06,12.06,2,False,11.4,0.89,0.52,1.0947,25
45432,3,27,4.91,4.44,4.44,4,True,4.56,4.56,4,True,4.3,0.37,0.54,0.8776,0
45433,3,27,4.79,4.87,-2.13,4,True,4.9,-2.1,4,True,4.61,0.38,4.7,0.9067,28
45434,3,27,5.19,5.19,5.19,3,False,5.06,5.06,3,False,4.32,0.4,3.19,0.7737,9
45435,3,27,4.53,4.51,-3.49,4,True,4.42,-3.58,4,True,4.02,0.24,0.39,1.2742,23
45436,3,27,4.73,4.49,4.49,4,True,3.95,3.95,4,True,3.64,0.34,1.93,0.7005,24
45437,3,27,9.63,9.05,9.05,3,False,9.23,9.23,3,False,8.65,1.12,1.69,0.8533,23
45438,3,27,11.11,10.53,10.53,2,False,10.11,10.11,2,False,8.62,0.94,2.24,1.1712,25
45439,3,27,5.87,5.94,4.94,4,True,6.62,5.62,3,False,5.82,0.63,4.16,0.9803,27
45440,3,27,6.2,6.68,2.68,4,True,7.35,3.35,4,True,6.53,0.99,2.74,0.8684,19
45441,3,27,4.73,4.63,4.63,4,True,4.87,4.87,4,True,4.3,0.64,2.11,1.1889,12
45442,3,27,5.92,5.71,3.71,4,True,6.78,4.78,4,True,6.02,0.85,0.24,0.7673,5
45443,3,27,4.85,4.66,2.66,4,True,5.41,3.41,4,True,5,0.52,3.43,0.9662,24
45444,3,27,9.62,9.57,-1.43,5,True,9.02,-1.98,5,True,7.78,0.89,2.16,0.7541,2
45445,3,27,10.14,9.71,5.71,3,False,10.66,6.66,3,False,9.49,0.95,2.07,0.7153,17
45446,3,27,6.44,5.63,-0.37,5,True,5.7,-0.3,5,True,4.98,0.86,0.95,0.9045,28
45447,3,27,6.04,5.37,5.37,3,False,5.91,5.91,3,False,5.21,0.85,2.07,1.2906,1
45448,3,27,5.14,5.14,2.14,4,True,5.83,2.83,4,True,5.53,0.7,4.11,0.8371,4
45449,3,27,5.09,4.59,0.59,5,True,4.08,0.08,5,True,3.84,0.3,2.53,0.9698,10
45450,3,27,5.16,4.92,-13.08,2,False,4.58,-13.42,2,False,4.02,0.38,1.41,1.1388,29
45451,3,27,10.19,10.02,1.02,5,True,10.44,1.44,5,True,9.45,1.11,2.04,1.228,2
45452,3,27,8.86,8.51,1.51,5,True,9.14,2.14,4,True,7.81,1.21,3.5,0.9865,6
45453,3,27,5.72,4.81,4.81,4,True,5.72,5.72,3,False,5.06,0.48,2.22,0.9781,5
45454,3,27,6.29,5.9,5.9,3,False,5.8,5.8,3,False,5.37,0.5,2.75,1.0334,27
45455,3,27,5.1,4.47,4.47,4,True,4.18,4.18,4,True,3.84,0.36,4.79,1.2902,2
45456,3,27,7.06,6.7,1.7,5,True,6.83,1.83,5,True,6.21,0.6,2.38,0.9828,7
45457,3,27,6.19,6.5,6.5,3,False,6.26,6.26,3,False,5.39,0.65,1.81,1.2215,26
45458,3,27,12.54,11.86,2.86,4,True,11.83,2.83,4,True,10.38,1.61,2.8,1.1753,12
45459,3,27,10.1,10.23,10.23,2,False,10.6,10.6,2,False,9.11,1.05,2.41,1.1403,18
45460,3,27,5.7,5,5,4,True,5.18,5.18,3,False,4.42,0.37,1.43,0.8286,26
45461,3,27,5.87,5.9,5.9,3,False,5.94,5.94,3,False,5.51,0.7,3.91,1.1181,16
45462,3,27,5.81,5.34,5.34,3,False,5.16,5.16,3,False,4.86,0.77,4.92,0.9434,27
45463,3,27,6.29,5.98,5.98,3,False,6.4,6.4,3,False,5.66,0.49,0.53,0.7308,3
45464,3,27,5.09,4.97,-2.03,4,True,5.42,-1.58,5,True,4.98,0.27,2.72,1.1827,29
45465,3,27,9.18,9.22,0.22,5,True,9.93,0.93,5,True,9.01,1.43,1.68,0.9101,22
45466,3,27,10.66,10.63,0.63,5,True,10.9,0.9,5,True,9.82,0.69,0.7,0.7013,8
45467,3,27,5.93,5.98,5.98,3,False,6.47,6.47,3,False,5.97,0.46,2.73,0.9458,20
45468,3,27,4.37,4.49,-4.51,4,True,4.57,-4.43,4,True,3.99,0.66,3.97,1.021,8
45469,3,27,4.79,4.66,-7.34,3,False,4.64,-7.36,3,False,4.13,0.25,3.49,0.9659,17
45470,3,27,4.79,4.82,-7.18,3,False,4.93,-7.07,3,False,4.55,0.71,2.59,1.0809,8
45471,3,27,5.28,5.11,0.11,5,True,5.66,0.66,5,True,5.13,0.41,2.35,0.7172,10
45472,3,27,11.36,11.5,-3.5,4,True,12.2,-2.8,4,True,10.59,0.99,3.08,1.2782,29
45473,3,27,9.39,8.93,8.93,3,False,9.26,9.26,3,False,8.4,0.59,1.54,1.1317,15
45474,3,27,5.6,5.36,0.36,5,True,5.5,0.5,5,True,4.88,0.61,1.76,1.0306,8
45475,3,27,6.28,5.82,5.82,3,False,5.84,5.84,3,False,5.51,0.77,2.28,1.0921,6
45476,3,27,5.8,5.27,-4.73,4,True,5.43,-4.57,4,True,4.83,0.55,4.06,1.0983,27
45477,3,27,5.27,5.21,5.21,3,False,5.39,5.39,3,False,4.61,0.42,4.94,1.2949,9
45478,3,27,5.55,5.25,0.25,5,True,5.2,0.2,5,True,4.74,0.7,3.67,0.9253,16
45479,3,27,8.5,8.3,0.3,5,True,8.63,0.63,5,True,7.85,0.99,2.28,0.9914,18
45480,3,27,9.72,9.31,9.31,3,False,10.03,10.03,2,False,9.14,1.4,4.3,0.8723,9
45481,3,27,5.65,5.44,-0.56,5,True,6.04,0.04,5,True,5.2,0.77,4.14,0.9546,27
45482,3,27,5.56,5.36,1.36,5,True,5.31,1.31,5,True,4.94,0.54,1.91,0.8591,26
45483,3,27,4.96,4.8,-7.2,3,False,5.02,-6.98,3,False,4.32,0.3,0.24,0.7626,8
45484,3,27,6.04,5.17,-1.83,5,True,5.07,-1.93,5,True,4.31,0.72,0.17,0.7122,28
45485,3,27,7.01,6.31,5.31,3,False,6.38,5.38,3,False,5.82,0.76,4.37,1.0624,6
45486,3,27,8.99,8.99,8.99,3,False,9.91,9.91,3,False,8.7,0.86,4.7,0.9659,11
45487,3,27,7.46,6.61,6.61,3,False,7.1,7.1,3,False,6.16,0.82,1.37,0.8775,16
45488,3,27,4.87,4.9,3.9,4,True,5.27,4.27,4,True,4.99,0.52,3.03,1.0265,27
45489,3,27,4.77,4.6,1.6,5,True,4.9,1.9,5,True,4.47,0.44,1.79,1.2493,24
45490,3,27,4.78,4.85,-4.15,4,True,4.92,-4.08,4,True,4.56,0.73,3.21,1.0088,21
45491,3,27,5.65,5.43,2.43,4,True,5.84,2.84,4,True,5.45,0.68,3.18,0.893,2
45492,3,27,4.75,4.84,4.84,4,True,5.06,5.06,3,False,4.52,0.36,1.27,0.8728,22
45493,3,27,11.13,10.96,4.96,4,True,10.31,4.31,4,True,9.47,1.42,3.99,1.2741,18
45494,3,27,10.08,9.9,8.9,3,False,10.55,9.55,3,False,9.38,0.8,3.41,1.196,14
45495,3,27,5.27,5.19,5.19,3,False,4.74,4.74,4,True,4.45,0.28,0.83,1.1287,1
45496,3,27,5.9,5.78,5.78,3,False,6.41,6.41,3,False,5.61,0.95,4.14,0.9359,23
45497,3,27,4.6,4.28,-7.72,3,False,4.29,-7.71,3,False,3.71,0.39,4.17,1.1775,21
45498,3,27,4.83,4.73,3.73,4,True,5.49,4.49,4,True,4.69,0.77,0.59,0.8502,5
45499,3,27,4.54,3.87,0.87,5,True,4,1,5,True,3.8,0.5,0.2,0.8635,13
45500,3,27,9.91,9.5,-0.5,5,True,9.39,-0.61,5,True,8.28,1.18,4.82,1.2053,4
45501,3,27,11.18,10.78,10.78,2,False,11.51,11.51,2,False,10.04,1.54,0.77,1.0763,22
45502,3,27,5.44,5.11,0.11,5,True,5.41,0.41,5,True,4.61,0.63,1.34,0.9415,19
45503,3,27,4.84,4.68,4.68,4,True,4.74,4.74,4,True,4.22,0.47,3.25,0.7648,16
45504,3,27,5.71,5.58,-10.42,2,False,5.79,-10.21,2,False,5.3,0.52,4.9,1.1054,1
45505,3,27,2.78,2.51,2.51,4,True,2.85,2.85,4,True,2.46,0.26,1.63,0.7604,22
45506,3,27,3.02,2.82,-1.18,5,True,2.79,-1.21,5,True,2.61,0.26,3.1,0.9226,2
45507,3,27,5.24,5.32,5.32,3,False,5.96,5.96,3,False,5.27,0.8,3.65,0.8645,8
45508,3,27,7.07,6.6,-1.4,5,True,6.17,-1.83,5,True,5.43,0.63,4.13,1.2493,0
45509,3,27,2.82,2.94,-6.06,3,False,3.36,-5.64,3,False,2.99,0.47,2.99,1.0523,5
45510,3,27,3.33,2.7,2.7,4,True,2.93,2.93,4,True,2.71,0.16,4.62,1.2181,8
